,song_name,tempo,total_beats,chroma_stft_std,chroma_cq_std,chroma_cens_std,melspectrogram_std,mfcc_std,mfcc_delta_std,rmse_std,cent_std,spec_bw_std,contrast_std,rolloff_std,poly_std,tonnetz_std,zcr_std,harm_std,perc_std,frame_std
80,Mungo Jerry - In the summertime.mp3,143.5546875,32,0.2894473942685143,0.2750679334819474,0.12388873186250744,7.4925353358476405,106.53115726697041,6.307233920032156,0.051766861230134964,1141.3244718312228,1133.2079565344022,6.601508040920857,2291.2720587978033,1.2419311457069893,0.08067206147284309,0.061970933479983184,0.048541296273469925,0.03720851615071297,0.2089795918367347
81,Queen - Dont Stop Me Now (Lyrics)..mp3,215.33203125,28,0.29507491433516464,0.30340692761271065,0.14314170410542817,3.342988475682409,106.56086576520785,6.0731082705135195,0.03412983939051628,1549.1381321440244,1156.793754943666,6.754441872727005,2650.143526798542,0.8870541281234938,0.09483906139132636,0.08815594324819087,0.042972732335329056,0.014722165651619434,0.13931972789115646
82,"DJ Snake - Taki Taki ft. Selena Gomez, Ozuna, Cardi B.mp3",172.265625,37,0.27654886743689944,0.30801303321843715,0.11879839283871692,0.006156033792457925,191.60129918741143,4.1755454484741295,0.0011937920935451984,342.631526846129,553.1582920752807,6.439876428009159,451.44049949096245,0.017581422904368024,0.08665160871045853,0.02298213020198358,0.0012277078349143267,0.0003665095428004861,0.0
83,Bebe Rexha - Last Hurrah (Official Music Lyric Video).mp3,172.265625,14,0.33481843407320644,0.2716959416181079,0.15986069026064417,1.8526641630131329,113.07448805783224,5.399287487305077,0.018157999962568283,868.2642422937467,1025.8565710529974,8.75903277180477,2309.507643385297,0.36888116423225903,0.10345958506962419,0.03699693574448063,0.03316338360309601,0.0034016415011137724,0.0
84,The Proclaimers - I'm Gonna Be (500 Miles).mp3,135.99917763157896,5,0.3184295785977302,0.27301362463448375,0.12250246051484581,0.13958774301472382,123.178807602305,6.776402920607271,0.006221942137926817,1114.6753169786011,751.7184035235416,6.124224386868807,2287.3691896896466,0.13044331403292983,0.06344115383898115,0.039051330167416305,0.003245923202484846,0.00693077128380537,0.2629317408540913
85,Louis Armstrong - What A Wonderful World (Lyrics).mp3,117.45383522727273,19,0.26927938467231866,0.3193223921511306,0.1775204164666723,0.07657403731914837,154.50935379154282,5.4543499395848345,0.00522328307852149,1712.7153864608347,575.0296973059384,9.553773539819074,2424.5047059870376,0.04847346701738849,0.09167742182844522,0.10843254826779428,0.0055856709368526936,0.0007757096318528056,0.0
86,"Junior Senior - Move Your Feet (Official music video, HD).mp3",117.45383522727273,16,0.29900421561467583,0.3112171515738209,0.16066841685003258,0.03268757347820781,145.36654451324955,5.091615705891787,0.004401674494147301,1392.68468073862,1040.1609324173103,9.505591435208492,3121.382169867336,0.06574805167554452,0.08620084349240038,0.07821009627946829,0.0018385021248832345,0.005035235080868006,0.2096950324499399
87,"CNCO, Meghan Trainor, Sean Paul - Hey DJ (Remix) [Lyric Video].mp3",143.5546875,24,0.334598390924789,0.339054924167684,0.1087815568921154,5.5430201781208485e-05,231.29231675168143,4.115229240125701,0.00010397836012998596,1752.2986454767765,1435.6204695721324,4.381822515811598,3517.0165355388053,0.001723695617559459,0.07235925874558778,0.10977755197612875,6.677917554043233e-06,0.00010184012353420258,0.09287981859410432
88,Lost Kings - Anti-Everything (Lyrics) feat. Loren Gray.mp3,198.76802884615384,9,0.2933887094403812,0.27928724889643197,0.15546948380826398,5.174158477198512,108.55294656695851,5.885224632718229,0.0293226670473814,203.31025542851492,377.5052940407137,6.79546962946664,243.64434512304567,0.6782138476081926,0.09007673610065678,0.017797618239487688,0.057328615337610245,0.02063465118408203,0.25273747047724615
89,The Kooks - She Moves In Her Own Way.mp3,103.359375,14,0.3426835018304876,0.29776168137135006,0.12516428380395755,0.0006579719476702907,184.9996369092058,4.089275248896841,0.0002948863839264959,1643.7669141232282,1370.7360190667512,6.898722010169639,3369.6897150434024,0.0053297403538625845,0.08624476724098827,0.1011984424198241,0.0001567652652738616,0.00031958657200448215,0.30185941043083897
90,James Brown - I Feel Good.mp3,234.90767045454547,7,0.3527904453925992,0.24570761446489983,0.09215298558220932,98.01510989020325,69.39354459327714,6.797353873418129,0.1874372810125351,915.1860121093747,690.9268858928468,13.34302934718097,1607.4930102176186,5.823791680765719,0.06048958855378993,0.06294598547189337,0.12571170926094055,0.24457082152366638,0.10780551470775918
91,Kris Kross Amsterdam x The Boy Next Door - Whenever (feat. Conor Maynard) [Official Music Video].mp3,112.34714673913044,17,0.3043107550755165,0.2956445273504561,0.17722208576096368,13.655391636376676,85.2818538507076,6.316088698153587,0.030785497277975082,882.3780160813266,679.3844109655529,7.259108010053607,1847.1351036977605,0.8747043726557606,0.09513812648670647,0.016698672873035638,0.08991307765245438,0.02452327497303486,0.2933444059517505
92,David Guetta - Let It Be Me (Lyrics) ft. Ava Max.mp3,135.99917763157896,13,0.37364295525318814,0.2980571134410942,0.08314545975229254,16.77463364600873,113.31648639851855,6.0875951399769255,0.07732740044593811,1365.1922185453866,918.6901792959161,8.214547572481433,2553.293965745543,1.124681705896243,0.06378113906127066,0.19242512654924224,0.06819292902946472,0.04198617860674858,0.0
93,Little Mix - Woman Like Me (Official Video) ft. Nicki Minaj.mp3,258.3984375,9,0.31858332245826915,0.33574806421159864,0.16199488963536043,13.014469097130181,70.17678020708135,6.7398534950182105,0.0532003790140152,1736.9737628677142,1030.7226457579623,7.315123887601329,2718.609963679808,0.9303511484697957,0.09788497969329686,0.1541734719352524,0.08339069038629532,0.035671167075634,0.23644196982905094
94,Rudimental - Walk Alone feat. Tom Walker [Official Video].mp3,143.5546875,4,0.2472641120662671,0.22073366970018563,0.059573620867847565,0.06255221110236599,82.95165763865201,6.888999957388908,0.0039030141197144985,1271.4015374178266,387.83659560213346,7.043632246158755,1457.8911093680808,0.19881314595198413,0.04774241141496853,0.03711541430763458,0.0053777024149894714,0.005477283149957657,0.38312925170068024
95,MIKA - Big Girl (You Are Beautiful).mp3,198.76802884615384,22,0.35235941009487914,0.35085530088100253,0.10459868036605013,4.155623209514672,130.7753359786952,5.644464525486599,0.027530811727046967,877.5012956681743,1090.2345150507344,4.546087982404537,1980.9360840110623,0.3257900142029791,0.06881356061609964,0.018782561641428618,0.014297707937657833,0.02473277971148491,0.0
96,Röyksopp - Happy Up Here [Official Music Video].mp3,215.33203125,46,0.3080119670769493,0.3371040445033418,0.10267459357343851,0.5327580437335625,136.68491760930027,6.068738537431439,0.011070674285292625,1166.8671224078746,1326.5674042219807,5.912560216196824,2956.191432211597,0.2136472339016037,0.06223652979396779,0.04629983817458103,0.0071119931526482105,0.008718615397810936,0.1393197278911565
97,Friday I'm In Love.mp3,258.3984375,48,0.3675829490809476,0.2956153631370541,0.1424506492159456,1.016945445350539,135.57789520063096,6.989845899192997,0.021599378436803818,1597.3760724191552,1302.4519758013619,7.364112128103852,3162.065140782616,0.4316541215084189,0.09786353493997023,0.04998421538076232,0.023565584793686867,0.009546295739710331,0.12770975056689343
98,"Daft Punk - Get Lucky (Official Audio) ft. Pharrell Williams, Nile Rodgers.mp3",112.34714673913044,12,0.3060118988477389,0.26532166353474884,0.08780380139067535,88.14869547080039,64.87501194404324,6.305087355671501,0.12310028076171875,1619.4685376794737,736.5709308107886,6.87649613234107,2302.6199262923537,2.675542490712229,0.04491711867794147,0.028523259073319963,0.11958325654268265,0.13776324689388275,0.20883620959561014
99,Sabrina Carpenter - Sue Me (Lyrics).mp3,143.5546875,22,0.3484031520454781,0.31880133233378005,0.1461932434667781,0.02053172791880677,189.56231968763194,6.675136093016476,0.001907868543639779,1734.890402677727,1510.9878704838404,5.397478105191672,3666.7272266076693,0.030091138837650678,0.08198153776409696,0.023210397297155898,1.247409363713814e-05,0.0018265641992911696,0.023219954648526053
100,John De Sohn - Forever Young (Lyrics) ft. Liamoo.mp3,123.046875,9,0.31332054620967087,0.2832103051673752,0.15425641164210038,4.166000309485461,106.11854806797044,6.077526445821979,0.029507171362638474,1536.000327602395,584.5976184305658,6.873143530897884,1974.9038138825706,0.5844004533801479,0.10468187195042751,0.014873807556893612,0.03854072466492653,0.019482318311929703,0.2674707976941603
101,Rihanna - We Found Love ft. Calvin Harris.mp3,95.703125,6,0.20782738686512325,0.20846836354615467,0.07190798546553732,0.00012120124152676664,208.0798778969379,3.5382315961332194,0.00017353668226860464,1058.2061838773568,470.238530341024,9.675044322528974,1773.2952843713297,0.0019420660284652999,0.04946832512387033,0.08202535584827475,0.0001885534293251112,3.1057297746883705e-05,0.0
102,"Zedd, Grey - The Middle (Lyrics) ft. Maren Morris.mp3",103.359375,17,0.3405167498187474,0.3217424176878816,0.2257179567044074,1.2902506305062953,103.78072713068286,6.919623548855022,0.010080419480800629,1143.2566281231743,633.1318443195506,6.845906628177266,2246.2876458981777,0.2074002670868851,0.11648488031573884,0.03572001799662248,0.02567238360643387,0.006732237059623003,0.29024943310657597
103,The Chainsmokers - This Feeling ft. Kelsea Ballerini (Lyric Video).mp3,103.359375,17,0.2746965097320891,0.2681959541163303,0.14370036005849887,1.1851713953521068,119.93538186510885,6.426804803205957,0.01606338657438755,536.9094052134784,536.3253192987769,6.916021239693203,1110.7936341206876,0.34059720440310637,0.08885407603294962,0.025409482923905973,0.024956179782748222,0.007267424836754799,0.2464671765376392
104,XO Cupid - True Colors (Lyrics) ft. Maya Avedis.mp3,95.703125,10,0.3140684243991194,0.3154498874378131,0.18928739713397075,18.84693171957875,70.72531564881554,7.7802602032779005,0.05643920600414276,1163.083465585467,941.4285499938853,7.47906440093001,2414.5847089459467,1.020451293130783,0.12125868986473252,0.0767969183749587,0.08828183263540268,0.0504804328083992,0.3134693877551021
105,Toploader - Dancing in the Moonlight.mp3,123.046875,9,0.34713809320476746,0.25922796164055006,0.11306902817858835,5.736022457666346,81.3134123120969,7.215805127847875,0.02939002588391304,466.3277809412208,597.8028235089436,8.930346871426645,1471.978325322556,0.6863598936504296,0.0851860787535595,0.04391360509545944,0.06408899277448654,0.02387141063809395,0.28313828480306963
106,Maroon 5 - Moves Like Jagger ft. Christina Aguilera.mp3,92.28515625,5,0.243269441817455,0.17805031336380928,0.045901366179222185,0.699746446244048,88.32724872767406,7.600080678935534,0.010742206126451492,656.2693184421034,428.5876413410736,10.745712544600886,1160.970639695708,0.625521023398229,0.03700856191955931,0.015492992948884942,0.01799500547349453,0.0191777553409338,0.0
107,Don't Go Breaking My Heart Lyrics.mp3,123.046875,21,0.3164770295242727,0.299811779365321,0.1883810814169533,1.227347007486718,119.72231507963365,5.904820159284871,0.01415860652923584,1191.31771737549,982.20318909348,6.53513553855224,2822.125184651504,0.21020005036681969,0.11115779864267075,0.03538650757936348,0.027546225115656853,0.0025501304771751165,0.2674707976941603
108,Bazzi feat. Camila Cabello - Beautiful (Official Video).mp3,198.76802884615384,7,0.28101674595134507,0.20577032328481565,0.06350242537960112,0.003761807096687533,124.5810274049891,8.530915267740895,0.0008832930470816791,545.7655626439126,666.0779065804803,6.523400021347527,1297.2469729397706,0.042662143433856284,0.042718520556521325,0.02404087056701251,0.0012430008500814438,0.0012572258710861206,0.3715192743764172
109,Ava Max - Sweet but Psycho [Official Music Video].mp3,95.703125,4,0.3192753320840475,0.2880781974633296,0.18809503020907192,0.06338139639851348,102.08030956031524,3.7259241485684598,0.0017884166445583105,1197.4684496883026,397.9769000121785,6.822937794791952,794.7129022092636,0.058340856347961045,0.06972164667793689,0.02115228271615299,0.0059512280859053135,0.001012321445159614,0.0
110,Michael Bublé - It's A Beautiful Day [Official Music Video].mp3,0.0,0,0.0,0.0,0.0,0.0,246.57656011875906,5.0682877978230805e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
111,KT Tunstall - Suddenly I See (Larger Than Life Version).mp3,198.76802884615384,39,0.34272241362422984,0.27631565960766685,0.11760822206043696,3.6394299376469847,114.16658175790504,5.640550891391935,0.025817133486270905,861.7127850687491,730.5627018947433,9.010361112083087,2252.3451999903027,0.3828847126764562,0.08003484214958274,0.03015751561723881,0.024513360112905502,0.019149454310536385,0.12623533321713748
112,Little Mix - Think About Us (Audio).mp3,0.0,0,0.0,0.0,0.0,0.0,246.57656011875906,5.0682877978230805e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
113,Lynyrd Skynyrd - Sweet Home Alabama.mp3,99.38401442307692,9,0.31716145331732953,0.2776717181028595,0.11231283886916449,0.14545046962297645,115.48529818936616,6.767517281272271,0.00464206375181675,869.913818970232,855.8919366685244,5.863494546643643,1963.1718176166153,0.09777070133411546,0.07264023787072549,0.035941532140459996,0.006674396339803934,0.0037035257555544376,0.30185941043083897
114,Ain't No Mountain High Enough Lyric.mp3,123.046875,18,0.3198957240116856,0.25209860869882955,0.07954662250616353,20.354186569229366,79.0887403958671,6.276694314946595,0.07341795414686203,1341.462936103456,937.5764118134014,6.973414732547429,2572.8213343436887,2.0577087276712684,0.057125297090700335,0.08231230474425057,0.058390308171510696,0.07130339741706848,0.24484393458025236
115,Panic! At The Disco - High Hopes (Official Video).mp3,143.5546875,9,0.2652969512930173,0.22152354583948874,0.09901116136250135,0.45582392220505424,116.03465107382239,3.868422537084397,0.010675804689526558,429.3733579507821,514.9359851231336,6.72926073084265,1178.4809165809277,0.2444894726876561,0.0510151515921772,0.010103560963076819,0.01110359188169241,0.0062118107452988625,0.2769411585596735
116,Galantis - Bones (feat. OneRepublic) [Official Audio].mp3,215.33203125,7,0.32025713124809935,0.29981723886930517,0.15275133760440793,17.066879453342064,75.69180511251515,6.457215081871142,0.0459163598716259,731.9539920352636,498.30551348369676,8.459205569180867,1362.7445544466098,1.2872006419886877,0.07595377790935369,0.02877807282866975,0.08944638818502426,0.03229318559169769,0.12770975056689343
117,R.E.M Shiny Happy People (Lyrics).mp3,215.33203125,30,0.2933449485824208,0.2724101873122371,0.15293683299637478,3.6244888282488845,105.63337108187345,7.3268612301519696,0.040376171469688416,1282.9035459241918,1081.2945968750726,6.204669337120028,2459.8836723383592,0.9989072305256503,0.10687817405888635,0.06996848982505065,0.053404856473207474,0.01486361213028431,0.0
118,Robin Schulz - Speechless (feat. Erika Sirola).mp3,198.76802884615384,15,0.3604693315122575,0.3094863474117729,0.17514118407679494,19.662769079464137,100.04740383117837,5.72743317728362,0.06432625651359558,1619.642037612468,1082.2341698481687,8.384485411313012,3098.4874144176997,1.1013533340836041,0.1018538867387843,0.10798220531080253,0.10179193317890167,0.023517409339547157,0.0
119,Jessie J - Price Tag ft. B.o.B.mp3,258.3984375,54,0.39144643557659276,0.3595436981800648,0.11773357410190846,3.642943243710393e-09,235.56116906465758,2.13550372715415,3.634415634223842e-06,2704.2620575242136,1461.8930505586434,8.392966585099263,4308.252331427596,7.779472216298182e-05,0.08251030849762035,0.30489920701937884,2.2138938220450655e-06,2.6366719794168603e-06,0.0
120,Jason Mraz - I'm Yours (Official Video).mp3,0.0,0,0.3648683199535521,0.26889251566694533,0.10436024879749042,0.5192563081083497,152.04164200570102,2.7542397553725104,0.009205253794789314,749.7180221543108,704.8657039719018,5.412413005281277,1456.06005610259,0.09346509297229533,0.06876068123343228,0.02236785406882517,0.01056381594389677,0.0015157643938437104,0.22986582347143641
121,Noah & The Whale - 5 Years Time (lyrics).mp3,215.33203125,27,0.3713067880068577,0.3297930945562231,0.15169694469631576,7.029989878514215,124.54752504683111,4.061748825496122,0.03797464072704315,2119.3219856663372,1223.723775118499,8.592395023327914,3801.370955150193,0.24078901516219975,0.1043658189813497,0.19676623455733308,0.027752751484513283,0.024013405665755272,0.111089681758678
122,Sigur Rós - Gobbledigook.mp3,0.0,0,0.0,0.0,0.0,0.0,246.57656011875906,5.0682877978230805e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
123,I Gotta Feeling.mp3,123.046875,3,0.3045142094467437,0.31269801537891057,0.22869594696495246,38.73650082439641,44.75611265895336,3.771452785389279,0.04554126784205437,905.9241353086292,299.2859316093746,7.55849348378907,1528.4194294035005,1.307370129789953,0.11717810847685284,0.06965001084562301,0.13438346982002258,0.025152839720249176,0.2438095238095238
124,The Ting Tings - That's Not My Name.mp3,117.45383522727273,4,0.27948191056000216,0.21723617607529913,0.07332506365748204,5.980363159854703e-05,159.7171133254199,4.996930762046146,0.00012782156409230083,812.2344873444187,490.9582724194799,5.999119805672031,1360.0176217874262,0.004200918192738709,0.0417652785300722,0.03298921905985866,0.00012214323214720935,0.0001513600000180304,0.2660179995257812
125,James Hype feat. Craig David - No Drama.mp3,117.45383522727273,19,0.30984007018030235,0.27575410236291487,0.09159902461964048,7.229708128745684,61.13105997327843,7.525674724850197,0.03529900312423706,1515.801840875605,602.9263457981845,8.503905126634269,1945.7900422533862,1.0831576361796644,0.07330290758450594,0.07793450578959112,0.05553088337182999,0.03526625037193298,0.20883620959561017
126,Electric Light Orchestra - Mr. Blue Sky (Official Audio).mp3,161.4990234375,10,0.3141718717053203,0.24058505348499024,0.06083873458823721,0.01270807178886635,132.9736244066151,8.4006877035448,0.0031603092793375254,1030.0421762318292,565.1568922806921,6.806994415203892,1462.6386516208513,0.0794906656043437,0.05592862708114588,0.08403779749662395,0.003511920804157853,0.0029767975211143494,0.3035416427566838
127,Treasure - Bruno Mars (Lyric Video).mp3,258.3984375,36,0.3205072318610371,0.263267354141275,0.07103928152035865,0.7227468388797416,95.97857483794257,7.693030275539786,0.015475895255804062,1735.692149213396,764.6513604184645,10.909801957375103,2448.8036107182775,0.4627007944150912,0.06938641149786143,0.09512560187340036,0.011077315546572208,0.023294346407055855,0.2037542751176765
128,Owl City & Carly Rae Jepsen - Good Time (Official Video).mp3,123.046875,7,0.29984385309597306,0.236699263617641,0.11123463110556141,0.19496708450855038,93.82820891931217,9.28698034518537,0.006224511656910181,564.9781448290962,562.7328242633542,9.344934598767756,1340.3948798324764,0.26241525965154766,0.05563445141893113,0.03343551087689128,0.015025331638753414,0.005036062095314264,0.27785225157426086
129,Dua Lipa & BLACKPINK - Kiss and Make Up (Official Audio).mp3,184.5703125,14,0.2854802545580231,0.28761943285847225,0.13857771076247383,48.195254878860595,68.90224931970549,6.744285176949885,0.10380924493074417,1063.324584348391,903.3422326276792,7.197881608932632,2038.785613340355,2.7120357253757335,0.08537229347041063,0.047657057069612326,0.14810675382614136,0.07548438757658005,0.18672462880995275
130,Counting Crows - Accidentally in Love Official.mp3,135.99917763157896,21,0.2992255186755109,0.2683138321870846,0.09833420944441279,9.705492735406665,69.70230850337114,7.00069225600875,0.0422159843146801,893.6412108463531,850.6989873663035,7.580845446389148,1917.7924853086627,1.3073764957534757,0.056873951803682835,0.061597998849902226,0.03909573331475258,0.05042826011776924,0.24927678465838893
131,The Beatles-Here comes the Sun..mp3,0.0,0,0.0,0.0,0.0,0.0,246.57656011875906,5.0682877978230805e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
132,Mark Ronson - Uptown Funk (feat. Bruno Mars) - Lyrics.mp3,198.76802884615384,41,0.3423695588045724,0.2715419454430161,0.10573459046120542,0.8513479578278486,138.81350982682886,9.228261121568368,0.016931602731347084,2257.06641139926,1360.0757822842218,7.670918252158221,3498.343909929186,0.32878965588039527,0.06655049611486147,0.10761277155873357,0.002830397803336382,0.019151581451296806,0.0
133,Anne-Marie & James Arthur - Rewrite The Stars [from The Greatest Showman Reimagined].mp3,143.5546875,32,0.29158386920271945,0.27731455936659044,0.10407347565623397,0.0008087958932252062,170.39387473716357,5.513612143566852,0.0005505661829374731,1639.1241751708635,973.1711407025033,5.659532309812112,2340.4108748811773,0.01686218346117005,0.08406785842972692,0.05242905681748107,0.0004735204274766147,0.00039915714296512306,0.0
134,The Beatles - Obladi oblada.mp3,0.0,0,0.0,0.0,0.0,0.0,246.57656011875906,5.0682877978230805e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
135,Martin Garrix feat. Bonn - High On Life (Official Video).mp3,198.76802884615384,3,0.28256000948993054,0.26721568765610926,0.1689226302586982,6.353778950707446,99.81479906167101,2.8341644681263416,0.021628784015774727,644.8512626615959,421.23329995730705,5.739657025523537,1190.901225243005,0.7882216579256338,0.10138263870504458,0.015061204608316454,0.07052545249462128,0.009436453692615032,0.0
136,OneRepublic - Good Life.mp3,99.38401442307692,7,0.2961038184559357,0.2582471152258724,0.10008593238860221,3.698649302580319,78.47215937629332,8.601480794831009,0.022029543295502663,927.0416294343291,780.4279980436504,6.736162781692555,2036.5796161959447,0.6027533626610401,0.042757130751758306,0.041059130909859576,0.028051557019352913,0.026507623493671417,0.24646717653763922
137,Lily Allen LDN (Official Video).mp3,215.33203125,24,0.32860511856348734,0.26536653035939506,0.09278545144876979,2.2101891119265806,102.18339051856752,5.643607125413799,0.02398775890469551,1571.9572912758065,874.4240296619922,7.104057769158641,2706.3678174578254,0.584930198780406,0.06601032131643253,0.08360874886786915,0.022686297073960304,0.01853827014565468,0.15092970521541949
138,BIG PLANS - Why Don't We [Official Music Video].mp3,258.3984375,54,0.2592302406017515,0.3299187466143227,0.1115519576255484,6.07277017891156,125.33891419031951,6.657037231162684,0.048821061849594116,619.7937938940829,850.4300095084517,5.182700620958422,1349.000266863497,0.9595254131403981,0.06439926551870448,0.026393262139106605,0.044964589178562164,0.024190012365579605,0.11609977324263038
139,Walk Like An Egyptian - The Bangles (Lyrics).mp3,99.38401442307692,9,0.25305427164908695,0.20408710430879423,0.05170252644433102,19.1790752092839,74.98885365033638,6.995681307694402,0.04959676042199135,1261.9199745461306,512.8342759590023,7.518474402728663,1426.8043581385825,0.7161736611860264,0.04155212106880917,0.18108102628868056,0.007651296444237232,0.06247803941369057,0.2609878831033932
140,The Holloways - Generator.mp3,198.76802884615384,29,0.3250197856772726,0.23524962299212343,0.10219866124632551,0.010876441967282303,144.9985964003235,6.092890446146953,0.0035925914999097586,1235.915446047445,808.9376704251783,6.4422052853358345,1702.0420786073914,0.07666535432357093,0.06277428474613105,0.12976086841176523,0.0010298106353729963,0.004596236161887646,0.15092970521541949
