song_name,Mood,tempo,total_beats,chroma_stft_std,chroma_cq_std,chroma_cens_std,melspectrogram_std,mfcc_std,mfcc_delta_std,rmse_std,cent_std,spec_bw_std,contrast_std,rolloff_std,poly_std,tonnetz_std,zcr_std,harm_std,perc_std,frame_std
Guns N' Roses - November Rain (Official Music Video).mp3,Sad,151.99908088235293,439756,0.279932158694041,0.3032721008247046,0.1905670229911751,1.3445411806490781,64.76617633488696,1.5423399150756452,0.011410150676965714,805.2507745197781,585.8047523764542,8.424931580717478,1787.1011061812292,0.4274648399395568,0.09467526489551459,0.057765939770914716,0.02547948807477951,0.00831128191202879,11.438181890114903
James Blunt - Goodbye My Lover (Lyrics).mp3,Sad,103.359375,285893,0.29399516345076493,0.27564497717723574,0.16687767509866885,35.141051411481826,69.11218840717004,3.1180311671961154,0.0693412497639656,974.00226764817,912.1521219003373,6.91506580972421,2060.7099098544904,1.6897172152178388,0.08960592658653345,0.04327440265372217,0.12379460036754608,0.05049999803304672,3.754074812733555
A Great Big World & Christina Aguilera - Say Something (Official Video).mp3,Sad,161.4990234375,452589,0.2992031233943544,0.28320658351107353,0.18213272978056316,9.399112482904572,82.18905762703277,2.3107800219786854,0.04434680566191673,916.289518509284,690.468173036845,5.86961546222648,1855.7300488848655,0.9159550198260892,0.10450327386259586,0.056131851028468335,0.06315110623836517,0.0201919786632061,5.892613653481054
Archive - Again.mp3,Sad,151.99908088235293,433732,0.29285424364874413,0.2719499496625622,0.16450534516958493,2.7073654619324903,83.50745950883112,1.8182116911629471,0.02304486185312271,393.6700364625155,321.63678616070126,8.306166062012293,797.7823668648763,0.5035038201054145,0.0834530298139737,0.03305032225528219,0.03589339926838875,0.009487230330705643,2.002853673352909
James Smith - T-Shirts (Audio).mp3,Sad,75.99954044117646,219059,0.3099073493925822,0.28582639101155316,0.16692795126560261,58.19749585125254,60.8966959272889,2.4803094497559104,0.08130855113267899,1109.3377620907693,777.3245138709987,7.41563003717783,2529.1455009157125,1.4359130994864298,0.09307094512005618,0.07229398360066497,0.12593255937099457,0.03987862169742584,3.5401657557826867
you should see me in a crown Billie Eilish Lyrics.mp3,Sad,151.99908088235293,428868,0.3096287609573064,0.3056386457657424,0.19365732301762972,242.19342243129518,61.56920743855365,3.448771123757623,0.16389422118663788,1159.183230909061,974.5046648031316,6.7938125623639305,2706.287772583725,2.63180715316492,0.1058988430380226,0.06098164076165233,0.2561442255973816,0.09617540240287781,7.56057296468336
Ben Folds Five - Brick.mp3,Sad,95.703125,277850,0.29241027368011974,0.2733288002025811,0.1578403641235065,8.664886168684257,63.1409456137833,2.563904688732895,0.034384116530418396,712.5272238027686,594.5729898691127,6.191328794705373,1568.8079910044696,0.9929855202582799,0.08057620488830057,0.04147428741576442,0.06129422038793564,0.02988048456609249,2.2251635411581088
Gavin James - Cigarette Break (JBX Lyrics).mp3,Sad,143.5546875,407031,0.3009360398279221,0.28662455747076554,0.16678984243040929,92.29534270888692,52.21220353829411,3.0050478111951344,0.09877719730138779,1062.8128004789637,874.5053433909518,6.889285407733494,2503.0844140762583,2.2000133362991394,0.09527650314896724,0.051503871758870126,0.18480254709720612,0.06952320039272308,3.381765187961564
Lewis Capaldi - Someone You Loved.mp3,Sad,112.34714673913044,320851,0.29691931359543405,0.27226004652469044,0.15520543495191427,33.16513479259072,59.988076827282605,2.9630274846159015,0.058380886912345886,1124.5038566125102,786.7092384197756,6.921986948123582,2308.120870492482,1.6752385348475511,0.09081937744167362,0.0674008552233239,0.12700127065181732,0.04471464082598686,1.5764361364003452
Hello-Evanescence-Lyrics.mp3,Sad,143.5546875,394149,0.29080900085758704,0.2779550101341049,0.18035958182071848,13.552129597340427,60.1420355015498,1.9032532460955491,0.04553729295730591,928.1526153111508,857.8233401278187,7.1890394603201315,2354.34751334958,1.0339219577814012,0.09098195297159119,0.05130759355250555,0.08761615306138992,0.016888383775949478,2.5340969075920072
